"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1941003483965985147","Fri Jul 04 05:17:47 +0000 2025","0","Media mungkin tidak selalu netral tetapi tetap memiliki peran penting dalam membentuk ketahanan etis masyarakat. #Opini #Kompas60 https://t.co/sI9YOC6Qjf","1941003483965985147","","","in","","0","0","0","https://x.com/undefined/status/1941003483965985147","255866913",
"1940987034665128140","Fri Jul 04 05:14:48 +0000 2025","1","@hagendiratama @mariorvndra Bebi bebi mulai perang Aa Bibi jadi wasitnya ya","1941002735719272942","","hagendiratama","in","","0","0","0","https://x.com/undefined/status/1941002735719272942","1609146396556550144",
"1940837309160870356","Fri Jul 04 05:14:31 +0000 2025","0","ᅠ ᅠ karena tubuhnya masih gemetar seperti baru keluar dari sesuatu yang tak sepenuhnya nyata. dan jantungnya masih memukul dinding dadanya seperti genderang perang yang tak kunjung reda. di hadapannya sosok itu masih berdiri. masih barney. ᅠ","1941002664646758563","","isambyte","in","","0","1","0","https://x.com/undefined/status/1941002664646758563","1857976134421610496",
"1941002569691865557","Fri Jul 04 05:14:09 +0000 2025","1","aku siap ke barak untuk persiapan sebelum ke medan perang war pc yushi ️‍ https://t.co/oollH8upqD","1941002569691865557","https://pbs.twimg.com/media/Gu_TjRKW0AAJrH6.jpg","","in","","0","0","0","https://x.com/undefined/status/1941002569691865557","1806681992320397312",
"1940750343442518073","Fri Jul 04 05:12:27 +0000 2025","0","@_mazzet Ngapain beli alutsista perang? Kita kan lagi gk perang ️ ","1941002140476231802","","_mazzet","in","","0","0","0","https://x.com/undefined/status/1941002140476231802","892378714096361472",
"1940660872650838158","Fri Jul 04 05:12:12 +0000 2025","0","@RWWReborn @tempodotco Tempo kocak juga mau perang dengan siapa? Jadi tunggu perang dulu baru belanja kah dikira kaya beli honda beat dp dulu bsk diantar sampai kerumah","1941002079931453929","","RWWReborn","in","","0","0","0","https://x.com/undefined/status/1941002079931453929","1577151731871338496",
"1941001514589519895","Fri Jul 04 05:10:23 +0000 2025","0","Kepala Pusat Penerangan TNI Mayjen Kristomei Sianturi menyebutkan kekuatan yang dikerahkan terdiri dari kapal perang pesawat hingga pasukan penyelam dai Komando Pasukan Katak.","1941001622035042739","","kuatbaca","in","","0","1","0","https://x.com/undefined/status/1941001622035042739","1911926930783580160",
"1940660872650838158","Fri Jul 04 05:10:16 +0000 2025","0","@gen_Z_speak @RWWReborn @tempodotco Sgp juga ga seberani itu juga buat perang sama tetangga bg meskipun alusista mereka semua canggih yg jelas udh pasti Australia dan china di lcs peluang tinggi buat konflik contoh kapal coast guardnya china aja jauh lebih gede secara tonase dari frigate kita","1941001594356760983","","gen_Z_speak","in","","0","0","0","https://x.com/undefined/status/1941001594356760983","1577151731871338496",
"1941001412940648585","Fri Jul 04 05:09:33 +0000 2025","10","Saya dulu jaman SD dan SMP prnh nonton ini. Kabupaten Kuansing berbatasan dengan Sijunjung. Magic kuat pacu jalur ini. Perang dukunnya mantap.","1941001412940648585","","","in","","0","7","1","https://x.com/undefined/status/1941001412940648585","267083380",
"1940610080837456067","Fri Jul 04 05:05:45 +0000 2025","0","@SoftWarNews Raja arab takut kehilangan takhta kalo ampe gak dukung Israel. Di masa perang Israel iran jelas jelas trump ketemu raja arab mungkin berbisik kamu mau takhtamu awet ? ","1941000458308632752","","SoftWarNews","in","","0","0","0","https://x.com/undefined/status/1941000458308632752","605666298",
"1940999686762254357","Fri Jul 04 05:03:16 +0000 2025","0","Gue tiap perang sama Caleb: https://t.co/i58C6gQlU9","1940999829473349918","https://pbs.twimg.com/tweet_video_thumb/Gu_RDYXbgAAuHWy.jpg","98TRAGIC","in","","0","0","0","https://x.com/undefined/status/1940999829473349918","1783121816762109952",
"1940893373210177926","Fri Jul 04 05:02:55 +0000 2025","1","@TxtdariHI Elitnya yg inisiatif perang rakyat/masy umum jd korban STOP PERANG BERJATUHAN KORBAN JIWA MANUSIA DI KEDUA PIHAK YG BERPERANG.","1940999743259435170","","TxtdariHI","in","","0","0","0","https://x.com/undefined/status/1940999743259435170","1829770336428249088",
"1940731994348179780","Fri Jul 04 05:02:54 +0000 2025","0","@Txtmlbb_ Di live terbarunya dia ngasih clue -&gt; tim yg suka perang. Suka perang (derby STM -&gt; AE/BTR). Trus bininya ngasih statement pegang kata2 gue Skylar gak bakal ke Onic ","1940999738343805082","","Txtmlbb_","in","","0","0","0","https://x.com/undefined/status/1940999738343805082","1322853487978246146",
"1940999686762254357","Fri Jul 04 05:02:42 +0000 2025","0","Caleb kalo perang isinya woa terus","1940999686762254357","","","in","","0","1","0","https://x.com/undefined/status/1940999686762254357","1783121816762109952",
"1940999669728919979","Fri Jul 04 05:02:37 +0000 2025","0","Reza Pahlavi Kehilangan Simpati Usai Dukung Israel dalam Perang Iran https://t.co/PVTjMynAk6","1940999669728919979","","","in","","0","0","0","https://x.com/undefined/status/1940999669728919979","262026799",
"1940999305172754774","Fri Jul 04 05:01:11 +0000 2025","0","Manifesting a work na gyd","1940999305172754774","","","tl","","0","0","0","https://x.com/undefined/status/1940999305172754774","739395839445979138",
"1940999154563797287","Fri Jul 04 05:00:36 +0000 2025","0","Di tengah kecamuk Perang Dunia II sebuah pergerakan terdeteksi oleh radar militer AS di atas langit Los Angeles pada 1942. Seluruh kota menjadi siaga satu khawatir akan ada serangan. Mereka mengira itu adalah ulah Jepang. Namun rupanya bukan. https://t.co/yYwdPiejz4","1940999161811554567","","TirtoID","in","","0","1","0","https://x.com/undefined/status/1940999161811554567","4187275698",
"1940998504228454700","Fri Jul 04 04:58:00 +0000 2025","0","Gak mesti perang juga karena itu tuntutan hubungan internasional gini aja gw mesti ajarin tempo dan juga yg perlu itu memang Alustista bukan banyakin tamtama colek juga nih @Puspen_TNI dan kali ini gw setuju @prabowo","1940998504228454700","","","in","","0","0","0","https://x.com/undefined/status/1940998504228454700","2686157473",
"1940712890472059225","Fri Jul 04 04:56:37 +0000 2025","0","@tvOneNews Aneh aja ada orang Indonesia mengakui negara Israel...mending jangan jadi WNI dah...Indonesia itu menolak penjajahan di muka bumi..Israel itu negara yang didirikan Inggeris dan Amerika setelah perang dunia ke 2.Jadi gak ada hubungannya dengan Bani Israil dan agama.","1940998156621435204","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1940998156621435204","2783717701",
"1940985448488378769","Fri Jul 04 04:56:17 +0000 2025","0","@erlanishere ..yg memberi legitimasi bagi Israel utk membalas Yg mengakibatkan hancur dan menderitanya warga sipil Gaza 4. Kalau saat ini Hamas menginginkan gencatan senjata dan melepaskan sandera pertanyaaan nya mengapa mrk dulu memulai perang dgn menyandera sipil kalau ingin damai?","1940998073507106990","","LLiatono","in","","1","1","0","https://x.com/undefined/status/1940998073507106990","1603897310144233472",
"1940947453055832093","Fri Jul 04 04:55:14 +0000 2025","0","@basebuku Yg awal the poppy war. Mereka masih anak-anak banyak mimpi jauh dari perang jauh dari kekuasaan","1940997808255127622","","basebuku","in","","0","0","0","https://x.com/undefined/status/1940997808255127622","1461311063060664323",
"1940990207056400791","Fri Jul 04 04:51:29 +0000 2025","1","@salshaindr Rich asshole w ties to hari tanu ntar pas berangkat perang sambil nyanyi mars perindo","1940996866113786338","","salshaindr","in","","0","0","0","https://x.com/undefined/status/1940996866113786338","237950413",
"1940990302694920679","Fri Jul 04 04:51:26 +0000 2025","0","@Vals_0214 Lama amat mow keburu perang dunia ‍","1940996852146753828","","Vals_0214","in","","0","0","0","https://x.com/undefined/status/1940996852146753828","1531158054",
"1940985946595524953","Fri Jul 04 04:51:06 +0000 2025","3","@Tita83079013 @prabowo Jangan dong untung nya apa Indonesia nyerang Israel ? Kalau rakyat maunya sih kadrun-kadrun yg berangkat perang biar mati semua disana. Tipe mental Konoha kan maunya Palestine aja nyerang sambil ngetik kasih semangat di sosmed sambil ngopi.","1940996768684298643","","Tita83079013","in","","0","0","0","https://x.com/undefined/status/1940996768684298643","4753128931",
"1940973690482790682","Fri Jul 04 04:49:47 +0000 2025","0","Faktor tambahan knp aku merasa ga aman dg diriku-tubuhku. Situasi perang di masa lalu masuk ke DNA ku melalui mereka. Jd mau diet gaya apa pun bakal sulit Krn dr sisi emosional blm merasa aman. So that s why hormon cortisol-ku tinggi Dan yah aku udh mulai baca2 ttg hormon itu si","1940996437258670287","","adinni_sani","in","","0","0","0","https://x.com/undefined/status/1940996437258670287","508662668",
"1940996433794289744","Fri Jul 04 04:49:46 +0000 2025","2","Asik perang","1940996433794289744","","","in","","0","0","0","https://x.com/undefined/status/1940996433794289744","1841456854087720960",
"1940996402534142098","Fri Jul 04 04:49:38 +0000 2025","2"," Enam minggu setelah eksekusi Achmad Mochtar Perang Asia Timur Raya berakhir. Namun urgensi politik yang bertahan lebih lama setelah perang kian memastikan hancurnya hidup Mochtar termasuk reputasi dan peninggalannya J. Kevin Baird &amp; Sangkot Marzuki https://t.co/xcjRl62eg0","1940996402534142098","https://pbs.twimg.com/media/Gu_N7tKXMAAW7N0.jpg","","in","","0","0","0","https://x.com/undefined/status/1940996402534142098","147891732",
"1940996345588011196","Fri Jul 04 04:49:25 +0000 2025","0","Orang Indonesia paling jago bikin drama dari hal sepele kayak rebutan remote TV sampe jadi perang dingin seminggu https://t.co/hIN0gjROKQ","1940996345588011196","https://pbs.twimg.com/tweet_video_thumb/Gu_N4p3W0AATCag.jpg","","in","","0","0","0","https://x.com/undefined/status/1940996345588011196","1926235485304684544",
"1940763014581703007","Fri Jul 04 04:48:10 +0000 2025","0","@RizalDieroten11 @Nebuchanedzar_I Damaikan perang dengan bawa perang baru ","1940996031044596095","","RizalDieroten11","in","","0","0","0","https://x.com/undefined/status/1940996031044596095","1430381801067859972",
"1940995927902494882","Fri Jul 04 04:47:45 +0000 2025","0","Wahh perang betulan nih","1940995927902494882","","","in","","0","0","0","https://x.com/undefined/status/1940995927902494882","1028005308",
"1940703686684282903","Fri Jul 04 04:47:41 +0000 2025","0","@joyodupo_ @tvOneNews Kalau papua dengan israel pasti kami kuat. Mau perang dengan papua itu lebih baik biar papua merdeka pebih cepat","1940995908344467941","","joyodupo_","in","","0","0","0","https://x.com/undefined/status/1940995908344467941","1781883414351863808",
"1940993473965850887","Fri Jul 04 04:46:40 +0000 2025","1","@KatolikG Salah siapa? Memilih bertahan di area perang taruhannya nyawa","1940995655969001681","","KatolikG","in","","0","3","0","https://x.com/undefined/status/1940995655969001681","1486938632",
"1940992266027651116","Fri Jul 04 04:33:12 +0000 2025","0","di mimpi gue pun anak anj ni mengibarkan bendera perangcapek","1940992266027651116","","","in","","0","0","0","https://x.com/undefined/status/1940992266027651116","631147537",
"1940991664786653635","Fri Jul 04 04:30:49 +0000 2025","0","Begitu juga soal berita internasional media nasional juga lelet dan framingnya aneh2. Untuk info soal perang Israel dan Iran kemarin saya mantengin livenya Aljazerra yg lumayan fair untuk pemberitaan dunia Arab. Tapi kalo mau lihat perspektifnya Barat saya liat DW BBC dll.","1940991664786653635","","","in","","0","0","0","https://x.com/undefined/status/1940991664786653635","2178500185",
"1940991628023681288","Fri Jul 04 04:30:40 +0000 2025","0","Terkadang strategi perang dibutuhkan tetapi salah perhitungan menjadi sangat berbahaya","1940991628023681288","","","in","","0","0","0","https://x.com/undefined/status/1940991628023681288","3251377820",
"1940990581087654363","Fri Jul 04 04:30:40 +0000 2025","1","@sami86pilang Bisa terjadi perang gontok-2 an nih antar institusi ","1940991626501132361","","sami86pilang","in","","0","1","1","https://x.com/undefined/status/1940991626501132361","1577313883487817728",
"1940987293940187406","Fri Jul 04 04:28:49 +0000 2025","0","@athahihuhe hah perang kaca gmn","1940991160589472032","","athahihuhe","in","","0","1","0","https://x.com/undefined/status/1940991160589472032","1246036947522347009",
"1940988805789766020","Fri Jul 04 04:28:36 +0000 2025","0","@wickedlywildd Habis kelar perang badar ","1940991106914963840","","wickedlywildd","in","","0","0","0","https://x.com/undefined/status/1940991106914963840","1909949382738542592",
"1940621527201804778","Fri Jul 04 04:27:56 +0000 2025","0","@ARSIPAJA Suruh perang aja https://t.co/vRuan6w96N","1940990940778561885","https://pbs.twimg.com/media/Gu_I-XaWsAE1PU8.jpg","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1940990940778561885","260753322",
"1940611711410544797","Fri Jul 04 04:27:41 +0000 2025","0","@iamSaharEmami satanyahud ....wis tho ora sah cangkeman bae nek awakmu isih pengen perang yo gek ndang perang o isih pengen ngebom yo gek ndang ngebom. tp ojo lali ono wayahe awakmu metik tanduranmu lho ya sing penting aku wis ngelekne","1940990878463807641","","iamSaharEmami","in","","0","0","0","https://x.com/undefined/status/1940990878463807641","1916902069400920064",
"1940990206955696220","Fri Jul 04 04:25:01 +0000 2025","0","1 pencapaian di glorify segitunya.. please deh netral di perang itu bukan suatu pencapaian. pencapaian itu kalau mereka bisa menjalankan JANJI kampanye dengan baik.","1940990206955696220","","","in","","0","0","0","https://x.com/undefined/status/1940990206955696220","1912073063954595841",
"1940990174143697234","Fri Jul 04 04:24:54 +0000 2025","0","On behalf of dokter2 yang udah berjasa di hidup gw dan orang yang gw sayang disini (you know who you are) gw tau seberapa menakutkan peristiwa itu seberapa traumatis sampe lu harus nyembunyiin identitas asli lu (marga lu) supaya hidup lu aman kalo emang harus perang gw maju","1940990174143697234","","","in","","0","0","0","https://x.com/undefined/status/1940990174143697234","1479878023449137153",
"1940989886817096176","Fri Jul 04 04:23:45 +0000 2025","0","TRAILER 2 FILM BELIEVE Terinspirasi dari kisah nyata yang tertuang dalam buku biografi berjudul: Believe Faith Dream and Courage menjadi film laga berlatar perang terbesar tahun 2025. https://t.co/828ZYqfBGM","1940989886817096176","","","in","","0","0","0","https://x.com/undefined/status/1940989886817096176","1526813253518491648",
"1940989646181486604","Fri Jul 04 04:22:48 +0000 2025","0","Indonesia Punya Kapal Perang Baru Terbesar di Angkatan Laut Indonesia Fincantieri: Perkuat Stabilitas Indo-Pasifik https://t.co/Xp3xZ63VDV","1940989646181486604","","","in","","0","0","0","https://x.com/undefined/status/1940989646181486604","1219947729155047424",
"1940989101651456235","Fri Jul 04 04:20:38 +0000 2025","0","Trump Sebut Tidak Ada Kemajuan Soal Perang di Ukraina Usai Panggilan Telepon dengan Putin https://t.co/UMyA4NyP6t","1940989101651456235","","","in","","0","0","0","https://x.com/undefined/status/1940989101651456235","1578222594",
"1940988942423364085","Fri Jul 04 04:20:00 +0000 2025","0","Hamas Minta Jaminan Gencatan Senjata di Gaza Bisa Akhiri Perang https://t.co/B4Vgq41y3r","1940988942423364085","","","in","","0","0","0","https://x.com/undefined/status/1940988942423364085","4187275698",
"1940988497365815802","Fri Jul 04 04:18:14 +0000 2025","0","Aneh nya user2 alat dominasi juz ini pada jenggotan. Sekolah tinggi2 ijazah asli dng profesi. Setaon sekali minimal perjalanan suci ke luar negeri. Mungkin darurot. Belum ada pengganti. dei don keno... perang dmana2.. semua sisi... heuheuheu","1940988497365815802","","","in","","0","0","0","https://x.com/undefined/status/1940988497365815802","635316607",
"1940975159533260987","Fri Jul 04 04:17:51 +0000 2025","0","@tanyakanrl heran bgt udah mau perang udah mau kiamat ekonomi merosot kek gini malah bikirin kawin dan beranak pinak","1940988402285043959","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1940988402285043959","1242287027007016962",
"1940988201801506945","Fri Jul 04 04:17:03 +0000 2025","0","perang akan dimulai.. 1..2..3..","1940988201801506945","","","in","","0","0","0","https://x.com/undefined/status/1940988201801506945","1577971255801626624",
"1940942491068649829","Fri Jul 04 04:15:37 +0000 2025","0","@TuanTakur_25 gamau perang ih","1940987841225556214","","TuanTakur_25","in","","0","0","0","https://x.com/undefined/status/1940987841225556214","1890065838172209153",
"1940987113069220200","Fri Jul 04 04:12:44 +0000 2025","0","perang dimana mana skrg masalah brejil lagi KINTIL SEMUA DAH HIDUP GW KAGA JELAS https://t.co/r1Q4XCYkhN","1940987113069220200","https://pbs.twimg.com/media/Gu_FfaWb0AQQuuJ.jpg","","in","","0","0","0","https://x.com/undefined/status/1940987113069220200","1826199472151691264",
"1940984247449538712","Fri Jul 04 04:12:21 +0000 2025","0","@aureilys Ayo sini join kita perang air.","1940987016537346217","","aureilys","in","","0","0","0","https://x.com/undefined/status/1940987016537346217","1905119996717760512",
"1940986754187907188","Fri Jul 04 04:11:20 +0000 2025","0","LANGKAH MADANI: - PMX umum ini krisis besar dan arah kerajaan perang habis-habisan terhadap diabetis - Perkenal semula subsidi gula mulai 1 Okt 2023 pada kos RM42 juta sebulan (cuma diberi nama baru: insentif tak berani panggil subsidi) - Kenakan cukai ke atas buah-buahan ","1940986763222347830","","NaratifRakyat","in","","0","1","1","https://x.com/undefined/status/1940986763222347830","995676205914378242",
"1940971591053332629","Fri Jul 04 04:11:04 +0000 2025","1","@YuukaLycora itu tas dibawa ke medan perang apa gmn jiir ampe kaya gituu","1940986693353615460","","YuukaLycora","in","","0","1","0","https://x.com/undefined/status/1940986693353615460","832798579177590784",
"1940985946595524953","Fri Jul 04 04:08:06 +0000 2025","27","Pak @prabowo jadi perang melawan Israel ga ? https://t.co/zeDcTm6snh","1940985946595524953","https://pbs.twimg.com/ext_tw_video_thumb/1940985909308010496/pu/img/o2pihWNRVuS4sE32.jpg","","in","","1","7","8","https://x.com/undefined/status/1940985946595524953","1537766676670074880",
"1940985516939530369","Fri Jul 04 04:06:23 +0000 2025","10","Apa nak serabut semua ni business. Perang kau bukan mereka mereka duduk atas kerusi empuk sambil menikmati cigar dengan melihat graph investment mereka.","1940985516939530369","","","in","","0","0","1","https://x.com/undefined/status/1940985516939530369","720516590404415489",
"1940983286723235967","Fri Jul 04 04:05:44 +0000 2025","0","@adouvenly omg bentar lg perang nih","1940985353105723466","","adouvenly","in","","0","1","0","https://x.com/undefined/status/1940985353105723466","1691312665409589248",
"1940984925156790484","Fri Jul 04 04:04:02 +0000 2025","0","AIfeed: Mediator Usulkan Gencatan Senjata 2 Bulan dan Jalan Keluar Perang Gaza","1940984925156790484","","","in","","0","0","0","https://x.com/undefined/status/1940984925156790484","1924694737275301888",
"1940953133330686211","Fri Jul 04 04:03:34 +0000 2025","3","@Mdy_Asmara1701 Cuma selegram doang udah ngajak perang tp kalau gara2x judol itu baru okey","1940984808844546381","","Mdy_Asmara1701","in","","0","0","0","https://x.com/undefined/status/1940984808844546381","42636051",
"1940983929621852621","Fri Jul 04 04:00:05 +0000 2025","0","otw bandung pake helm perang https://t.co/b1K7zUNFXU","1940983929621852621","https://pbs.twimg.com/media/Gu_CllXb0AQRe-m.jpg","","in","","0","0","0","https://x.com/undefined/status/1940983929621852621","762467603403059206",
"1940983922537701745","Fri Jul 04 04:00:03 +0000 2025","0","Perang di Timur Tengah akan berubah keadaannya jika Xi Jinping dan Vladimir Putin ikut serta. Apakah langkah mereka akan jadi penengah... atau justru memperluas konflik? #garudatv #XiJinping #Putin #TimurTengahMemanas #PerangDunia3 #GeopolitikGlobal #TrendingInternasional https://t.co/qhFcxq4nAD","1940983922537701745","https://pbs.twimg.com/ext_tw_video_thumb/1940983570350174208/pu/img/I0lIcGUatNN7zVEE.jpg","","in","","0","0","0","https://x.com/undefined/status/1940983922537701745","502140136",
"1940735947018326348","Fri Jul 04 03:58:42 +0000 2025","0","@Narasi_winda Yang merayakan kemenangan perang tapi ketakutan akan diburu ","1940983584237723991","","Narasi_winda","in","","0","0","0","https://x.com/undefined/status/1940983584237723991","1829031808098545664",
"1940983508903907675","Fri Jul 04 03:58:24 +0000 2025","0","Perang Iran vs Israel tidak akan semudah itu berakhir gencatan senjata hanya sekedar memberi waktu untuk menyiapkan serangannya lagi. Lets see Lets go emiten oil and gas","1940983508903907675","","","in","","0","0","0","https://x.com/undefined/status/1940983508903907675","1707170874",
"1940942491068649829","Fri Jul 04 03:58:21 +0000 2025","0","@TuanTakur_25 Kalau bisa jangan pernah terjadi perang dunia lagi deh","1940983496102891569","","TuanTakur_25","in","","0","0","0","https://x.com/undefined/status/1940983496102891569","1732416389330112512",
"1940983423239442710","Fri Jul 04 03:58:04 +0000 2025","3","Johnny kayaknya siap ikut perang juga demi doyoung","1940983423239442710","","","in","","0","1","0","https://x.com/undefined/status/1940983423239442710","1506083876694757384",
"1940982324902220181","Fri Jul 04 03:57:40 +0000 2025","0","...collect data tapi menyisahkan rakyat sebab akan guna banyak kos untuk documentation. Aku baca sejarah tamadun dulu-dulu elok je boleh kaya tapi terkawal harta tu. Lagi satu cara nak kembangkan harta perbendaharaan negara dengan perang. Benda ni make sense. Sebabnya ...","1940983321091334330","","tuahnikmat","in","","0","1","0","https://x.com/undefined/status/1940983321091334330","1717222360980639746",
"1940983313453437311","Fri Jul 04 03:57:38 +0000 2025","0","FILM BELIEVE Terinspirasi dari kisah nyata yang tertuang dalam buku biografi berjudul: Believe Faith Dream and Courage menjadi film laga berlatar perang terbesar tahun 2025. Makin penasaran dengan aksi laga yang luar biasa? 24 Juli 2025 di seluruh bioskop Indonesia https://t.co/SyeoY5Isjj","1940983313453437311","https://pbs.twimg.com/media/Gu_CCV3WAAAJ-PW.jpg","","in","","0","0","0","https://x.com/undefined/status/1940983313453437311","1526813253518491648",
"1940597576841208284","Fri Jul 04 03:57:29 +0000 2025","0","@introvertnest Ya pasti ada yg julidin klo open tapi ada juga yang bisa living comfortable tpi biasanya ya financial bagis. Cmn bingung aja quota tweetnya banyak yg apa ya.... ada yg blg mau ketawa klo liat byk kyk panski klo gk slh. Tpi sbnrnya ini perang tweet pada dukung orgy aneh jg si.","1940983276862324789","","introvertnest","in","","0","1","0","https://x.com/undefined/status/1940983276862324789","1382495354105470977",
"1940430259402498089","Fri Jul 04 03:57:26 +0000 2025","0","@GabRey99 Sudah lupa dg perang Vietnam vs USA","1940983264610865413","","GabRey99","in","","0","0","0","https://x.com/undefined/status/1940983264610865413","1753613971788328960",
"1940983241135346070","Fri Jul 04 03:57:21 +0000 2025","1","baru sadar klinik gigi di daerahku makin bnyk pd perang harga tiap lewat 300 meter kanan kiri sampe rs khusus gigi bnyk bgt pilihannya bakalan rutin cek promo tiap klinik nih ","1940983241135346070","","","in","","0","0","0","https://x.com/undefined/status/1940983241135346070","1487030226664116228",
"1940983161569099784","Fri Jul 04 03:57:02 +0000 2025","0","Alarm Bahaya Pornografi dan Cyberbullying di Ruang Digital Perang dan pembatasan terhadap situs-situs yang mengarah pada konten pornografi atau hal-hal negatif lain perlu digalakkan. https://t.co/UCgYYAz8p6 https://t.co/n8B9tjAsDE","1940983161569099784","https://pbs.twimg.com/media/Gu_B5kNXsAEv7E6.jpg","","in","","0","0","0","https://x.com/undefined/status/1940983161569099784","155169715",
"1940956581228671288","Fri Jul 04 03:56:41 +0000 2025","0","@roblox_fess Ini tuh map lawan zombie tapi pas perang Napoleon. Awal-awal agak susah sih tapi kalau udah ngerti seruu","1940983074936012915","","mafuyvki","in","","0","1","0","https://x.com/undefined/status/1940983074936012915","1330297169782444032",
"1940982204513112096","Fri Jul 04 03:53:13 +0000 2025","0","kejadian di luar negeri itu bisa ngefek ke kehidupan sehari hari Perang Ukraina bikin harga Indomie naik signifikan. Trump jadi presiden bikin harga test IMS jadi mahal. butterfly effect nya lebih cepat terasa di era modern","1940982204513112096","","","in","","0","0","0","https://x.com/undefined/status/1940982204513112096","821050433217040385",
"1940981631981846833","Fri Jul 04 03:50:57 +0000 2025","364","TERKINI PENTINGGG Seorang kanak kanak Gaza iaitu Razan Abu Zaher berusia 4 tahun kini menghitung menunggu mati selepas mengalami maluntrisi yang sangat teruk Razan merupakan kanak kanak yang sihat sebelum perang tetapi disebabkan kini tiada susu dan kekurangan makanan di https://t.co/alvRcn8ERw","1940981631981846833","https://pbs.twimg.com/media/Gu_AgeuXQAAJAqF.jpg","","in","","1","1","340","https://x.com/undefined/status/1940981631981846833","2194068895",
"1937604469983772807","Fri Jul 04 03:48:15 +0000 2025","0","@CaleumMark2nd @TheFigen_ Film itu berjudul Enemy at the Gates (2001) adaptasi dari buku Enemy at the Gates: The Battle for Stalingrad oleh William Craig. Cerita tentang penembak jitu Rusia Vasily Zaitsev selama Perang Dunia II.","1940980953331257774","","CaleumMark2nd","in","","0","0","0","https://x.com/undefined/status/1940980953331257774","1720665183188922368",
"1940975531098624027","Fri Jul 04 03:46:15 +0000 2025","2","@BrandonRTalks Heh nice boat.","1940980449117196410","","BrandonRTalks","en","","0","0","0","https://x.com/undefined/status/1940980449117196410","1571454612552687617",
"1940589954171822145","Fri Jul 04 03:45:57 +0000 2025","0","@kdian82 @KompasTV Tanggapan internasional terhadap pembunuhan Dr. Marwan Al-Sultan oleh Israel mayoritas mengecam. Indonesia dan MER-C kutuk keras sebagai kejahatan perang. Pakar PBB sebut kerugian besar bagi sistem kesehatan Gaza. ICRC alarm perlindungan tenaga medis. Hamas anggap kejahatan keji.","1940980375909740581","","kdian82","in","","0","1","0","https://x.com/undefined/status/1940980375909740581","1720665183188922368",
"1940980206778699783","Fri Jul 04 03:45:18 +0000 2025","0","ng pauwi po sya galing sa Mapua kawawa naman po sya nangingig po sya sa tako mabuti na lang po at may perang pamasahe pa po sya sa bulsa. Maraming salamat po Mayor. Ako po ang instructor ninyo sa PMI Sta. Cruz Manila Ethelswardo Raton po ang pangalan ko.","1940980208607416324","","apopay123","tl","","0","0","0","https://x.com/undefined/status/1940980208607416324","145109109",
"1940963776729399606","Fri Jul 04 03:44:42 +0000 2025","0","@ShitpostRock And yet she won our hearts.","1940980058929484043","","ShitpostRock","en","","0","0","0","https://x.com/undefined/status/1940980058929484043","1571454612552687617",
"1940951890151592248","Fri Jul 04 03:41:19 +0000 2025","0","@AlvartoTX @iniandiahmad @Otaku_Anime_Ind Yups betul dipaksa banget itu dimasukin arc perang dah gitu cepat bener selesainya","1940979209545171240","","AlvartoTX","in","","0","0","0","https://x.com/undefined/status/1940979209545171240","92469530",
"1940978846129684514","Fri Jul 04 03:39:53 +0000 2025","0","Thank you Lord konti lang perang andun sa nawala kong wallet.","1940978846129684514","","","tl","","0","0","0","https://x.com/undefined/status/1940978846129684514","49198751",
"1938545007389986975","Fri Jul 04 03:39:41 +0000 2025","0","@liklium @bfgrent ㅤ Eh gua juga pringles anjir. Udah saatnya kita bersatu biar nggak prengles pringles amat. Gua nggak masalah sama kalau direcokin meme soalnya gua juga pengepul meme. WKWKW. Lu recokin meme gua recokin balik. Kita perang meme lah biar seru adu mekanik. ㅤ","1940978798843105695","","liklium","in","","0","1","0","https://x.com/undefined/status/1940978798843105695","1234143855634788360",
"1940978718882910641","Fri Jul 04 03:39:22 +0000 2025","3","Ini apaan sih kemenhan??? Emang mau jadi apa ini negara lebih baik palestina Israel mereka terdiri dari berbagai agama. Mereka perang bukan agama Israel ada banyak tentara dan rakyat Islam Palestina juga ada kristen dll yg jadi korban. Negara kita ??? Piye jal. ","1940978718882910641","","","in","","1","0","1","https://x.com/undefined/status/1940978718882910641","818293489372798976",
"1940978254929973551","Fri Jul 04 03:37:32 +0000 2025","1","Sayangnya: 1. Bukan Iran apalagi Houthi 2. Blm ada khilafah kedua 3. Gk ada yg berani mau mulai duluan dari negara2 Sunni baik Turki Pakistan Qatar bahkan Malaysia Kemana Indonesia? Lg perang antara pemerintah sm rakyatnya bahkan rakyat vs rakyat","1940978254929973551","","","in","","0","0","0","https://x.com/undefined/status/1940978254929973551","1433664896365830149",
"1940959857827594648","Fri Jul 04 03:37:28 +0000 2025","0","@chuhuanbengek Haha dikirim ke medan perang sama bapaknya nanti kak","1940978237347450911","","chuhuanbengek","in","","0","1","0","https://x.com/undefined/status/1940978237347450911","102917060",
